,age,job,marital,education,balance,housing,duration,campaign,y_pred
5624,45,blue-collar,married,secondary,87,yes,96,1,no
5625,45,management,married,primary,4629,no,285,2,yes
5626,36,blue-collar,single,primary,2176,yes,52,2,no
5627,57,management,married,tertiary,3431,yes,55,2,no
5628,39,management,married,tertiary,208,no,170,4,no
5629,47,services,married,secondary,0,yes,173,1,no
5630,44,services,divorced,secondary,240,yes,155,2,no
5631,39,admin.,married,secondary,1388,yes,150,5,no
5632,40,services,married,secondary,5807,yes,98,1,no
5633,48,management,divorced,secondary,17,yes,195,1,no
5634,56,services,married,secondary,0,no,112,4,no
5635,50,blue-collar,single,primary,1743,yes,49,5,no
5636,29,services,single,secondary,1008,yes,426,9,no
5637,33,technician,single,secondary,151,yes,104,3,no
5638,57,blue-collar,married,unknown,3196,no,161,4,no
5639,54,management,married,tertiary,1411,no,56,2,no
5640,64,retired,divorced,secondary,630,no,97,1,no
5641,61,retired,married,primary,0,yes,280,13,no
5642,36,blue-collar,married,secondary,561,yes,198,2,no
5643,50,management,married,secondary,0,yes,94,4,no
5644,30,technician,single,secondary,281,no,105,2,no
5645,40,technician,married,secondary,40,yes,73,1,no
5646,40,management,married,tertiary,0,no,109,8,no
5647,30,admin.,divorced,primary,1032,yes,52,5,no
5648,55,management,divorced,tertiary,-207,no,211,1,no
5649,59,housemaid,married,primary,235,no,119,2,no
5650,37,admin.,married,tertiary,0,yes,65,2,no
5651,53,services,married,secondary,367,yes,155,1,no
5652,56,management,married,tertiary,505,yes,221,1,no
5653,33,services,married,secondary,804,yes,266,1,no
5654,49,services,married,secondary,-301,yes,187,4,no
5655,47,technician,married,tertiary,-813,yes,179,25,no
5656,34,admin.,married,secondary,79,yes,83,1,no
5657,33,blue-collar,married,primary,50,yes,246,2,no
5658,31,blue-collar,single,secondary,1205,yes,462,1,no
5659,44,technician,single,secondary,365,yes,169,2,no
5660,50,admin.,married,secondary,-1415,no,358,2,no
5661,39,admin.,single,secondary,223,no,277,1,yes
5662,41,management,married,tertiary,1897,yes,335,3,no
5663,33,management,married,tertiary,22867,yes,73,1,no
5664,40,housemaid,married,secondary,949,no,182,1,no
5665,42,services,married,secondary,1165,yes,485,6,no
5666,37,management,divorced,secondary,1655,yes,178,1,no
5667,56,blue-collar,married,unknown,260,yes,250,2,no
5668,49,blue-collar,divorced,primary,0,yes,468,2,no
5669,35,entrepreneur,single,tertiary,-880,no,77,3,no
5670,41,management,divorced,tertiary,107,yes,122,17,no
5671,52,blue-collar,married,primary,1624,no,114,3,no
5672,33,technician,single,tertiary,1257,yes,66,1,no
5673,40,admin.,single,unknown,355,yes,345,2,no
5674,44,blue-collar,divorced,secondary,579,yes,198,2,no
5675,39,blue-collar,married,secondary,1403,no,214,8,no
5676,39,blue-collar,married,primary,-176,no,176,1,no
5677,28,management,single,secondary,-513,no,95,8,no
5678,45,technician,single,secondary,586,no,32,3,no
5679,63,retired,divorced,primary,1840,no,71,3,no
5680,32,technician,single,tertiary,720,no,234,4,yes
5681,28,blue-collar,single,secondary,97,yes,67,1,no
5682,36,management,single,tertiary,13,no,106,1,no
5683,34,admin.,divorced,secondary,140,yes,81,2,no
5684,45,blue-collar,married,secondary,521,yes,259,3,no
5685,30,blue-collar,married,secondary,364,yes,331,1,no
5686,59,blue-collar,married,primary,416,no,92,3,no
5687,54,housemaid,married,primary,3304,no,90,7,no
5688,47,unknown,married,unknown,1880,no,64,2,no
5689,41,admin.,single,tertiary,982,no,105,1,yes
5690,35,technician,divorced,secondary,0,no,124,4,no
5691,38,services,married,secondary,173,yes,130,2,no
5692,36,technician,married,tertiary,911,yes,275,3,no
5693,39,admin.,single,unknown,0,yes,62,1,no
5694,48,management,divorced,unknown,549,yes,427,1,no
5695,42,blue-collar,married,primary,704,yes,88,10,no
5696,24,blue-collar,single,secondary,476,yes,161,1,no
5697,57,retired,married,secondary,3738,yes,220,1,no
5698,35,unknown,married,primary,634,no,185,2,no
5699,32,management,single,tertiary,1134,no,85,4,no
5700,26,blue-collar,single,secondary,-128,no,392,2,no
5701,27,technician,married,secondary,7102,yes,141,9,no
5702,47,entrepreneur,divorced,secondary,186,no,112,2,no
5703,32,blue-collar,single,primary,1918,yes,318,1,no
5704,48,self-employed,single,unknown,0,no,453,1,no
5705,43,blue-collar,married,primary,250,yes,144,5,no
5706,30,student,single,tertiary,31,yes,23,1,no
5707,28,technician,single,secondary,631,no,835,7,yes
5708,32,management,married,tertiary,62,yes,166,1,no
5709,26,self-employed,married,tertiary,479,yes,133,3,no
5710,38,blue-collar,single,secondary,1121,no,203,1,yes
5711,30,services,single,unknown,138,yes,187,1,no
5712,33,management,single,tertiary,0,yes,399,2,no
5713,37,services,divorced,secondary,239,yes,140,2,no
5714,47,management,married,tertiary,866,no,7,7,no
5715,36,technician,married,secondary,1466,yes,441,1,no
5716,48,housemaid,married,secondary,3570,no,58,2,no
5717,47,technician,divorced,secondary,440,no,147,1,no
5718,34,entrepreneur,single,tertiary,714,yes,166,4,no
5719,28,blue-collar,married,primary,674,yes,921,4,yes
5720,54,housemaid,married,primary,127,no,176,4,no
5721,33,management,married,secondary,588,yes,11,5,no
5722,41,entrepreneur,divorced,tertiary,-413,yes,170,2,no
5723,41,admin.,single,secondary,882,yes,145,2,no
5724,42,management,married,tertiary,877,yes,238,1,no
5725,32,admin.,married,secondary,337,no,51,3,no
5726,47,self-employed,married,tertiary,192,no,120,6,no
5727,36,technician,married,primary,3350,yes,86,1,no
5728,34,management,married,tertiary,99,no,264,2,yes
5729,36,management,married,tertiary,806,yes,106,2,no
5730,50,management,married,tertiary,6739,yes,68,3,no
5731,53,admin.,married,primary,228,yes,97,1,no
5732,49,blue-collar,married,primary,-232,no,106,2,no
5733,39,technician,single,secondary,556,yes,322,1,no
5734,47,management,married,tertiary,761,yes,80,2,no
5735,57,retired,married,primary,207,yes,193,1,no
5736,30,unemployed,married,secondary,221,no,61,4,no
5737,54,admin.,married,secondary,865,yes,71,1,no
5738,35,management,single,tertiary,0,no,276,5,no
5739,47,technician,divorced,secondary,1851,yes,140,2,no
5740,38,entrepreneur,married,secondary,-272,no,143,2,no
5741,40,admin.,married,secondary,367,yes,89,1,no
5742,51,blue-collar,married,primary,0,no,85,1,no
5743,51,blue-collar,married,primary,230,yes,673,1,yes
5744,57,housemaid,married,primary,0,no,189,2,no
5745,41,blue-collar,married,secondary,1954,no,65,1,no
5746,31,entrepreneur,single,secondary,379,yes,570,2,yes
5747,59,retired,single,secondary,-341,no,94,3,no
5748,26,services,single,primary,179,yes,333,4,no
5749,41,technician,married,tertiary,13,no,189,2,no
5750,39,management,married,tertiary,839,no,365,2,yes
5751,25,blue-collar,single,secondary,192,no,112,2,yes
5752,33,management,single,tertiary,576,no,220,1,yes
5753,35,management,single,tertiary,643,yes,322,1,no
5754,49,management,married,tertiary,342,no,433,2,yes
5755,31,blue-collar,married,secondary,1329,yes,134,1,no
5756,40,unemployed,married,secondary,219,yes,357,1,no
5757,32,management,married,tertiary,141,yes,78,3,no
5758,42,blue-collar,married,primary,402,no,31,7,no
5759,33,technician,married,tertiary,8023,no,107,1,no
5760,48,admin.,married,secondary,1131,no,49,1,no
5761,28,student,single,secondary,1925,no,139,1,yes
5762,43,blue-collar,single,primary,0,no,71,3,no
5763,30,blue-collar,single,secondary,103,yes,2053,2,yes
5764,41,admin.,married,secondary,1395,yes,85,1,no
5765,55,management,married,primary,621,no,114,1,no
5766,55,management,married,tertiary,1161,yes,8,6,no
5767,54,management,married,unknown,24,no,12,10,no
5768,55,retired,married,primary,2,no,392,4,no
5769,57,technician,married,secondary,295,no,151,11,no
5770,27,blue-collar,single,secondary,-208,yes,127,2,no
5771,28,management,married,tertiary,258,no,93,1,yes
5772,51,management,divorced,tertiary,119,no,200,1,no
5773,27,management,single,secondary,967,yes,162,1,no
5774,40,blue-collar,divorced,secondary,-90,yes,130,1,no
5775,56,retired,married,secondary,0,no,413,2,no
5776,35,services,married,secondary,0,yes,251,3,no
5777,47,entrepreneur,divorced,secondary,392,yes,125,1,no
5778,49,blue-collar,married,primary,23,yes,247,1,no
5779,35,management,single,tertiary,2486,yes,265,1,yes
5780,50,admin.,divorced,secondary,81,no,64,1,no
5781,55,housemaid,married,primary,1563,yes,128,2,no
5782,56,blue-collar,married,secondary,1602,yes,427,1,no
5783,35,technician,single,secondary,2144,yes,188,2,no
5784,42,blue-collar,married,secondary,273,no,315,1,no
5785,34,blue-collar,married,primary,455,yes,372,3,no
5786,40,services,single,secondary,1038,no,741,1,yes
5787,33,services,married,secondary,-384,yes,125,1,no
5788,33,management,married,tertiary,307,no,806,4,yes
5789,59,retired,divorced,secondary,93,no,193,2,no
5790,51,housemaid,divorced,primary,127,no,69,1,no
5791,47,services,married,secondary,-150,no,52,4,no
5792,48,management,married,tertiary,20718,yes,125,1,no
5793,31,admin.,single,tertiary,-218,yes,227,15,no
5794,39,blue-collar,married,secondary,5222,yes,239,2,no
5795,52,admin.,married,secondary,484,yes,128,1,no
5796,28,technician,single,tertiary,75,yes,233,2,no
5797,56,technician,divorced,secondary,1480,yes,576,1,yes
5798,47,services,married,secondary,1111,no,415,4,yes
5799,77,retired,divorced,primary,639,no,127,7,no
5800,39,blue-collar,single,secondary,29,yes,214,2,no
5801,31,services,single,secondary,6374,yes,922,2,yes
5802,39,management,married,secondary,363,yes,184,1,no
5803,32,blue-collar,married,primary,-94,yes,308,1,no
5804,59,admin.,married,secondary,92,yes,139,2,no
5805,42,unknown,married,unknown,222,no,80,16,no
5806,50,technician,married,primary,249,yes,129,1,no
5807,44,services,married,secondary,1450,yes,356,1,no
5808,47,housemaid,married,tertiary,2290,no,54,1,no
5809,51,technician,married,tertiary,0,no,81,1,no
5810,34,technician,married,secondary,1026,no,319,1,yes
5811,36,management,married,primary,3953,yes,277,1,no
5812,32,blue-collar,single,primary,1426,yes,114,1,no
5813,28,blue-collar,single,secondary,53,yes,93,1,no
5814,34,management,married,tertiary,160,yes,130,1,no
5815,40,management,single,tertiary,171,no,1241,3,yes
5816,49,management,married,tertiary,3237,yes,232,3,no
5817,30,self-employed,single,secondary,192,no,423,1,yes
5818,56,self-employed,married,tertiary,0,no,122,1,no
5819,28,management,single,tertiary,385,no,79,4,no
5820,31,blue-collar,married,secondary,2591,yes,55,1,no
5821,28,blue-collar,single,secondary,39,no,22,7,no
5822,53,technician,married,primary,44,no,256,1,no
5823,38,management,married,tertiary,5432,yes,707,1,yes
5824,54,retired,divorced,tertiary,349,yes,176,2,no
5825,36,management,single,tertiary,20,yes,766,2,yes
5826,60,retired,divorced,tertiary,381,yes,208,2,no
5827,40,management,married,secondary,4025,yes,107,4,no
5828,50,admin.,single,secondary,167,no,201,3,no
5829,28,management,single,tertiary,278,no,194,1,yes
5830,33,blue-collar,married,secondary,263,yes,206,3,no
5831,53,retired,married,secondary,4968,no,109,1,no
5832,38,technician,married,secondary,581,yes,79,1,no
5833,34,management,single,tertiary,682,no,472,3,yes
5834,41,unknown,married,unknown,779,no,647,10,yes
5835,64,retired,married,tertiary,2139,no,632,2,yes
5836,45,management,married,secondary,5888,yes,45,5,no
5837,38,technician,married,secondary,0,yes,146,4,no
5838,57,management,married,tertiary,3431,yes,73,1,no
5839,34,management,married,tertiary,188,no,399,1,yes
5840,36,blue-collar,single,primary,3214,yes,124,2,no
5841,30,admin.,married,secondary,873,yes,119,1,no
5842,32,blue-collar,married,secondary,-32,yes,145,1,no
5843,42,blue-collar,married,secondary,1958,yes,124,3,no
5844,35,admin.,married,secondary,76,no,107,1,no
5845,42,technician,married,secondary,1013,no,117,8,no
5846,50,entrepreneur,married,secondary,2731,no,111,2,no
5847,38,management,married,secondary,93,no,515,2,yes
5848,38,self-employed,married,secondary,173,no,205,4,no
5849,55,management,married,primary,384,no,75,1,no
5850,60,housemaid,married,unknown,491,no,503,4,yes
5851,33,management,married,tertiary,728,yes,275,5,no
5852,30,technician,single,secondary,411,yes,948,1,yes
5853,30,management,single,tertiary,265,no,295,1,yes
5854,51,management,married,tertiary,-3,no,79,2,no
5855,37,management,married,tertiary,586,yes,141,2,no
5856,37,blue-collar,married,primary,-196,yes,166,2,no
5857,45,blue-collar,married,primary,700,yes,29,4,no
5858,37,blue-collar,married,secondary,-67,no,157,1,no
5859,48,management,married,tertiary,1600,no,448,1,yes
5860,42,services,married,secondary,508,yes,70,1,no
5861,49,technician,married,primary,486,no,229,5,no
5862,36,management,single,tertiary,243,yes,160,2,no
5863,54,self-employed,married,secondary,203,yes,238,8,no
5864,52,management,married,tertiary,1944,yes,238,3,no
5865,30,management,married,tertiary,882,no,102,6,no
5866,37,blue-collar,married,secondary,2924,no,74,2,no
5867,31,unemployed,married,secondary,20,no,52,1,no
5868,26,admin.,married,secondary,1417,yes,60,3,no
5869,51,admin.,divorced,secondary,340,yes,186,1,no
5870,34,services,single,secondary,4062,yes,29,1,no
5871,26,blue-collar,married,primary,133,no,57,3,no
5872,32,management,single,tertiary,0,yes,107,2,no
5873,38,services,married,secondary,8876,no,280,1,yes
5874,52,admin.,married,secondary,423,yes,139,2,no
5875,44,management,married,tertiary,58,yes,72,3,no
5876,31,services,married,secondary,5,yes,216,1,no
5877,38,services,married,primary,175,no,132,2,no
5878,32,housemaid,married,primary,1349,yes,132,2,no
5879,41,blue-collar,married,primary,6596,yes,88,1,no
5880,48,management,married,tertiary,1741,yes,40,1,no
5881,29,blue-collar,married,primary,25,yes,188,2,no
5882,41,management,married,tertiary,0,yes,161,1,no
5883,49,management,married,tertiary,4374,yes,68,3,no
5884,40,management,married,tertiary,16,no,47,4,no
5885,27,management,single,tertiary,574,yes,196,3,no
5886,45,blue-collar,single,secondary,615,yes,133,1,no
5887,48,entrepreneur,divorced,tertiary,0,yes,139,1,no
5888,31,services,married,secondary,395,no,174,3,no
5889,45,blue-collar,married,primary,678,no,104,3,no
5890,43,housemaid,married,primary,25,no,121,2,no
5891,31,admin.,single,secondary,626,yes,211,1,no
5892,37,management,married,tertiary,165,no,315,1,yes
5893,38,self-employed,married,secondary,746,no,256,3,no
5894,29,services,married,secondary,376,no,49,3,no
5895,28,blue-collar,married,primary,-55,yes,361,2,no
5896,55,housemaid,divorced,primary,0,no,398,2,no
5897,27,technician,divorced,secondary,21,yes,336,1,no
5898,43,self-employed,married,tertiary,3003,no,358,3,yes
5899,29,management,single,tertiary,92,no,101,1,no
5900,52,technician,divorced,secondary,511,no,98,4,no
5901,33,services,married,primary,6904,no,114,2,no
5902,27,services,single,secondary,795,no,101,3,no
5903,27,technician,single,secondary,0,no,161,1,yes
5904,31,management,married,tertiary,166,no,392,6,yes
5905,31,self-employed,married,secondary,157,yes,285,1,no
5906,45,technician,divorced,secondary,0,no,64,2,no
5907,34,technician,single,secondary,0,no,195,6,no
5908,48,management,divorced,tertiary,174,no,290,2,yes
5909,47,blue-collar,married,secondary,1536,yes,41,1,no
5910,49,services,married,secondary,1114,no,283,1,no
5911,55,retired,divorced,tertiary,816,no,113,3,no
5912,51,management,single,tertiary,1202,yes,99,1,no
5913,37,management,single,tertiary,600,yes,116,2,no
5914,33,technician,divorced,secondary,6,no,239,2,no
5915,33,blue-collar,married,unknown,2655,yes,195,1,no
5916,29,management,single,tertiary,499,yes,338,1,yes
5917,57,housemaid,divorced,primary,0,no,97,1,no
5918,60,retired,married,secondary,197,no,1386,1,yes
5919,51,housemaid,married,primary,289,no,97,5,no
5920,45,technician,single,tertiary,5336,no,99,2,no
5921,45,admin.,married,secondary,434,no,76,4,no
5922,39,management,married,tertiary,691,yes,517,1,no
5923,25,blue-collar,single,secondary,-250,yes,456,1,yes
5924,47,blue-collar,married,secondary,3696,yes,635,3,yes
5925,34,blue-collar,married,secondary,2595,yes,126,1,no
5926,40,unemployed,married,secondary,1077,yes,148,2,no
5927,48,blue-collar,divorced,secondary,501,yes,12,5,no
5928,39,technician,single,tertiary,21,yes,58,1,no
5929,38,services,married,secondary,797,yes,62,4,no
5930,32,services,single,secondary,1659,yes,120,6,no
5931,27,entrepreneur,married,secondary,97,yes,13,3,no
5932,47,blue-collar,married,primary,2,yes,661,4,yes
5933,40,management,married,tertiary,384,no,200,3,yes
5934,41,technician,married,tertiary,63,no,36,3,no
5935,40,admin.,married,secondary,1327,yes,76,2,no
5936,39,blue-collar,married,secondary,284,yes,1426,2,yes
5937,45,technician,married,secondary,3395,yes,92,1,no
5938,31,services,single,secondary,2038,yes,148,1,no
5939,27,admin.,single,secondary,15,no,177,1,no
5940,56,blue-collar,single,secondary,1187,yes,47,2,no
5941,39,admin.,married,secondary,3047,yes,279,1,no
5942,52,management,married,tertiary,11650,yes,48,1,no
5943,58,management,single,tertiary,1387,yes,174,5,no
5944,48,technician,single,tertiary,0,no,73,4,no
5945,33,blue-collar,single,secondary,1387,no,185,1,yes
5946,38,services,divorced,secondary,446,yes,373,4,no
5947,42,technician,single,secondary,275,no,31,8,no
5948,36,management,divorced,secondary,1655,yes,155,2,no
5949,35,technician,single,secondary,196,yes,318,1,no
5950,45,technician,single,tertiary,0,no,87,4,no
5951,51,technician,married,secondary,1327,no,21,2,no
5952,43,housemaid,married,primary,0,yes,152,3,no
5953,45,technician,divorced,tertiary,206,no,376,4,yes
5954,30,admin.,single,secondary,523,no,136,3,no
5955,40,management,married,tertiary,0,no,61,4,no
5956,56,services,married,primary,444,yes,432,1,no
